Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
134f8ef4c47bd696c49779ff9c6b681d62435c575840c1aabb50d5222b0b17b5,2020-12,West Yorkshire Police,West Yorkshire Police,-1.314495,53.723808,On or near THE SQUARE,E01011742,Wakefield 001C,Offender given a caution
e884c7b55f2e37ceb5058b1d83a1affa1ae9320e38b3aca96502bdc1ee1be097,2020-12,West Yorkshire Police,West Yorkshire Police,-1.857142,53.723642,On or near Shopping Area,E01010994,Calderdale 008E,Suspect charged
a350f07831cd26ffd36734daf36dfa3a1874754aee3debecf7dabec72d1ae81a,2020-12,West Yorkshire Police,West Yorkshire Police,-1.857142,53.723642,On or near Shopping Area,E01010994,Calderdale 008E,Suspect charged
260b214e79f31c29ca9e533e5fc8eeb90f1df90ed2a0559df77383fdf8e9b753,2020-12,West Yorkshire Police,West Yorkshire Police,-1.712074,53.768699,On or near TENNIS AVENUE,E01010814,Bradford 057A,Suspect charged
9deb704b7c04539ffe3aea815fd88168e6250bb8eb33da6bf5670d5e26f2c7e5,2020-12,West Yorkshire Police,West Yorkshire Police,-1.548130,53.773173,On or near WOODVIEW GROVE,E01011312,Leeds 086A,Suspect charged
d9d54bbb3102a29e2102e751e73babdad409cad78101dfab90e7699094ddc020,2020-12,West Yorkshire Police,West Yorkshire Police,-1.826982,53.727782,On or near HALIFAX ROAD,E01010934,Calderdale 008A,Suspect charged
25643c2cc73139a2b0c296618810c9ae8d1fb19f59d0be9b3a089913cbff4363,2020-12,West Yorkshire Police,West Yorkshire Police,-1.717248,53.800179,On or near ROYDSTONE TERRACE,E01010619,Bradford 038B,Suspect charged
25643c2cc73139a2b0c296618810c9ae8d1fb19f59d0be9b3a089913cbff4363,2020-12,West Yorkshire Police,West Yorkshire Police,-1.717248,53.800179,On or near ROYDSTONE TERRACE,E01010619,Bradford 038B,Suspect charged
9ffa9f613a372592a04cac6222baa476949755742d9b1e3420594b59edbdc841,2020-12,West Yorkshire Police,West Yorkshire Police,-1.595092,53.796620,On or near SIR KARL COHEN SQUARE,E01032607,Leeds 067J,Suspect charged
6d0486011dac495a44f9cf7c5abf96cece9f2c1819a872a55bf057f73c9bde52,2020-12,West Yorkshire Police,West Yorkshire Police,-1.849674,53.709782,On or near BRAMBLE CLOSE,E01010992,Calderdale 018D,Suspect charged
ff836a4d6bf95db56aa8b815d2268b9249049d69f171b9137185a9ec62193270,2020-12,West Yorkshire Police,West Yorkshire Police,-1.787520,53.777800,On or near PANNAL STREET,E01010663,Bradford 050A,Suspect charged
0215fc38367439c996da82fb0dc251e2bb605f3392406818454bf2adf2204966,2020-12,West Yorkshire Police,West Yorkshire Police,-1.540611,53.800387,On or near Nightclub,E01033010,Leeds 111B,Suspect charged
8b68fdb828125dfb2e2fc6889e7c2795ea4d1dd12675ad490cf304ab26981fcd,2020-12,West Yorkshire Police,West Yorkshire Police,-1.574238,53.758627,On or near Shopping Area,E01011531,Leeds 093D,Offender given a caution
a7e9a7cb131cf55a027a5dbd4031c4c76552e11def9501f0a3d0c4f1ef4f48ff,2020-12,West Yorkshire Police,West Yorkshire Police,-1.545800,53.797864,On or near Parking Area,E01033010,Leeds 111B,Suspect charged
d72297e7918b48657b0c1336b099a96006ea689494ef19845d89952c67ab5574,2020-12,West Yorkshire Police,West Yorkshire Police,-1.746092,53.631869,On or near Parking Area,E01011009,Kirklees 044B,Suspect charged
f7e75c430c9b7684da6efd98ae4c0759406ce2e3b7cf57f8056341b721f04c6d,2020-12,West Yorkshire Police,West Yorkshire Police,-1.551433,53.782138,On or near MOORVILLE ROAD,E01011364,Leeds 085A,Suspect charged
8200b90f2f8eb6fb82979db1b1ed0820110a623e04882f428a2d8fc250c4b9f7,2020-12,West Yorkshire Police,West Yorkshire Police,-1.670694,53.802693,On or near Shopping Area,E01011587,Leeds 062B,Suspect charged
730d77e0b22a75b81e026ff2a4b1187c16327b99de6dbcc3c5e288f5c2d89f91,2020-12,West Yorkshire Police,West Yorkshire Police,-1.738018,53.790375,On or near HAMMERTON STREET,E01010613,Bradford 045B,Offender given a caution
ede0f149e0da44bf736be33afd30287ebbcba97171fbba84253284ba5f9abe22,2020-12,West Yorkshire Police,West Yorkshire Police,-1.925535,53.862370,On or near GREENFELL CLOSE,E01010724,Bradford 009E,Suspect charged
042f86e273b9232672dc1cfa2d18d5576b80c76c4d4d47dd74011b7412fe5837,2020-12,West Yorkshire Police,West Yorkshire Police,-1.764825,53.803948,On or near GROSVENOR TERRACE,E01010841,Bradford 034E,Local resolution
42011aab08ffb57d34f669de6ecc28ea4da2de733c8b9acc6ede478c6fc69a04,2020-12,West Yorkshire Police,West Yorkshire Police,-1.326442,53.587729,On or near CLAYTON VIEW,E01011866,Wakefield 045B,Local resolution
54b90bb5c5e6308789a432742cbfb096dba76aca8b5445d4b91394c425339625,2020-12,West Yorkshire Police,West Yorkshire Police,-1.629934,53.834563,On or near WOOD LANE,E01011463,Leeds 028D,Suspect charged
b9260bf63120ce34408eb5e7a6d7da2f34cd9dc6b4288a81a56f32d55f13a25b,2020-12,West Yorkshire Police,West Yorkshire Police,-1.603946,53.686581,On or near SPINDLE CLOSE,E01011124,Kirklees 018D,Suspect charged
bc1db0e1eeb75fc75a3eb1215ce152ab83b5a843fd40e67709694b42c8a505af,2020-12,West Yorkshire Police,West Yorkshire Police,-1.725179,53.792306,On or near WALNUT STREET,E01010611,Bradford 046C,Suspect charged
aad76083169467de608526aed1a67c4828c8794da66b390cb3ce55d50210f9d9,2020-12,West Yorkshire Police,West Yorkshire Police,-1.390969,53.699647,On or near LOSCOE LANE,E01011775,Wakefield 024A,Suspect charged
e9c71f9ce9da913b92c0e0502f825a80236228a0a9d7bf6efc541bd6c576a1f4,2020-12,West Yorkshire Police,West Yorkshire Police,-1.486118,53.799313,On or near WYKEBECK TERRACE,E01011622,Leeds 072C,Offender given a caution
0f04952e148ce934dde648aea5bf6da00d09e25273c26be86d9482bd081fc57a,2020-12,West Yorkshire Police,West Yorkshire Police,,,No location,,,Suspect charged
a95b0cead8aa8d55d9da1216e8f3e547d71a9d8afee6ec26c23f334808f1fb9d,2020-12,West Yorkshire Police,West Yorkshire Police,-1.789365,53.800273,On or near AGAR TERRACE,E01010803,Bradford 037A,Suspect charged
3b7a076cf7a915bf8328a207fdcb824adac9e5d87fe149885bb8ef4d421bda5d,2020-12,West Yorkshire Police,West Yorkshire Police,-1.754130,53.797078,On or near BROAD STREET,E01033690,Bradford 039G,Offender given a caution
a4b0aba5fbf1129c3bc08408a45f885d9859a67b9a8f6f0d35f227f19c35db98,2020-12,West Yorkshire Police,West Yorkshire Police,-1.257489,53.701797,On or near ELM PLACE,E01011811,Wakefield 011E,Unable to prosecute suspect
53857b6ce3abd0fb6dc8a5a09e181b19520b573b340774e2959eb6ab041eae11,2020-12,West Yorkshire Police,West Yorkshire Police,-1.811428,53.816596,On or near THORN GROVE,E01010674,Bradford 030B,Suspect charged
5fc7415fc1b05215194096a497d8a67147ebc7668a9ae7104339cb9f32488bac,2020-12,West Yorkshire Police,West Yorkshire Police,-1.787180,53.800008,On or near WILLOW STREET,E01010813,Bradford 037D,Suspect charged
c9a6c25843e634650ea9aa919de2c0df3d170f063e831b309686a35b2775f7df,2020-12,West Yorkshire Police,West Yorkshire Police,-1.492242,53.680569,On or near Pedestrian Subway,E01011916,Wakefield 017D,Suspect charged
9c4b94d5aa598c1d07d9456beb57300c83988c6b6b789347650f24d2c8bf39a9,2020-12,West Yorkshire Police,West Yorkshire Police,-1.590787,53.794466,On or near COLTON ROAD,E01011292,Leeds 071B,Suspect charged
ea48654db3b0e36bb09884f06829d6d6cbb744e5a18abfb82c7041cbcaed1e49,2020-12,West Yorkshire Police,West Yorkshire Police,-1.587107,53.793492,On or near SOUTHFIELD MOUNT,E01011292,Leeds 071B,Suspect charged
ee84c39a8135cc971397c5bdbbe2fe0ce4f0b45f4f215c91f66829b6239df66f,2020-12,West Yorkshire Police,West Yorkshire Police,-1.391446,53.794690,On or near CYPRUS TERRACE,E01011399,Leeds 074B,Offender given a caution
df48cd2b3a9e18b3e5ef7525a4138d420dac4e74018d5e7c52ddbf78208f4dc3,2020-12,West Yorkshire Police,West Yorkshire Police,-1.910783,53.863457,On or near HEBER STREET,E01010710,Bradford 008G,Local resolution
9f7b3176f27f55d18521adf7d7c77a2d029ab4492d4ff0bd0c51d850098674c9,2020-12,West Yorkshire Police,West Yorkshire Police,-1.887980,53.718776,On or near RIPON STREET,E01011002,Calderdale 014C,Suspect charged
2053fd38a7f90c76d1ffd364617a0aac119d3192b25e3a290da01cd852861672,2020-12,West Yorkshire Police,West Yorkshire Police,-1.863910,53.725591,On or near Pedestrian Subway,E01010994,Calderdale 008E,Suspect charged
30d7d44e13d35bba4b0ff5ec0914220dc5150946f8ea56e10e695314245b4bdd,2020-12,West Yorkshire Police,West Yorkshire Police,-1.824662,53.771838,On or near SHEEP HILL LANE,E01010752,Bradford 058A,Offender given a caution
88413c59bb91010f806fbfa2e404cbea12f9e7f1133bcb8c9abafcbebaa3f6c7,2020-12,West Yorkshire Police,West Yorkshire Police,-1.721934,53.771176,On or near DE LACEY MEWS,E01010815,Bradford 057B,Local resolution
bc148c5180c7527db29c44f7a2457750cc0953ee4fce97c15963e5528c06ed31,2020-12,West Yorkshire Police,West Yorkshire Police,-1.806922,53.805578,On or near SHAFTESBURY COURT,E01010805,Bradford 030D,Suspect charged
6e53df0c5eaacf52d5fde4e6f18bd1c9c137589b12c26d39d28fc850f3d8fddd,2020-12,West Yorkshire Police,West Yorkshire Police,-1.332066,53.643992,On or near MILL LANE,E01011770,Wakefield 034D,Offender given a caution
bc0565c3360dcf35d767c1ac3a3d184ce1e27c41825ada06afc8ef18889ddc91,2020-12,West Yorkshire Police,West Yorkshire Police,-1.875791,53.751831,On or near SHAY LANE,E01010915,Calderdale 001D,Suspect charged
2903759cdf2822548b98e3a7556b4d376118091a2e7459eeedd6782bf81b977f,2020-12,West Yorkshire Police,West Yorkshire Police,-1.402314,53.678249,On or near LITELL ROYD,E01011776,Wakefield 024B,Suspect charged
6a19584c269c90c13653fac30a844c45264210bb1a5a0c65cb85e6b698fd259f,2020-12,West Yorkshire Police,West Yorkshire Police,-1.797699,53.765845,On or near RAMSGILL CLOSE,E01010845,Bradford 059B,Suspect charged
4af5d813f599e5c5dc6ca6d99b97aafe4cbad30b74ddbea725a60ab37c9b92b5,2020-12,West Yorkshire Police,West Yorkshire Police,-1.773415,53.773603,On or near HAWES GROVE,E01010852,Bradford 054C,Suspect charged
2b0be80a58e380c64647443a86b70172a8208289065cf7d6601f92fbb611ca63,2020-12,West Yorkshire Police,West Yorkshire Police,-1.788096,53.768929,On or near ENFIELD DRIVE,E01010668,Bradford 055A,Suspect charged
322e4ca2ba52e54d11f0e1b5185a4963e551dd1d99c5bdf452216a97e26f9392,2020-12,West Yorkshire Police,West Yorkshire Police,-1.797102,53.845531,On or near PROD LANE,E01010570,Bradford 018A,Suspect charged
bb156fe20caf5962cc9cec4e3f9cbeb63e63897c2eecc5bac601a84fc71897f2,2020-12,West Yorkshire Police,West Yorkshire Police,-1.500622,53.844925,On or near PARK LANE,E01011650,Leeds 020A,Suspect charged
57bc009264754fb576a5276b0f9f08aba297396036b2eca56d25d1ff67e40745,2020-12,West Yorkshire Police,West Yorkshire Police,-1.492242,53.680569,On or near Pedestrian Subway,E01011916,Wakefield 017D,Suspect charged
e3f82da4880be97a45a8d7a5d43287e5e32cad0d012c034e923a1a284dd5be9f,2020-12,West Yorkshire Police,West Yorkshire Police,-1.539955,53.796475,On or near Nightclub,E01033011,Leeds 111C,Local resolution
c858870332bc873acdaa089d86aeb0daa972b14cab90c9051f43d14733c264ef,2020-12,West Yorkshire Police,West Yorkshire Police,-1.613511,53.849036,On or near EATON HILL,E01011388,Leeds 019B,Suspect charged
c858870332bc873acdaa089d86aeb0daa972b14cab90c9051f43d14733c264ef,2020-12,West Yorkshire Police,West Yorkshire Police,-1.613511,53.849036,On or near EATON HILL,E01011388,Leeds 019B,Suspect charged
4baba022bea89b875f39f32a0d66cc4967580f3a0f3fb21404d56235a4e98f9d,2020-12,West Yorkshire Police,West Yorkshire Police,-1.577569,53.768247,On or near ELLAND ROAD,E01011317,Leeds 090B,Offender given a caution
be318d9d5dd44d63851e2fd58e658cb247606786648535b21eef6b03f2314353,2020-12,West Yorkshire Police,West Yorkshire Police,-1.783660,53.705043,On or near LARKFIELD COURT,E01010949,Calderdale 019E,Suspect charged
8330d8e4e18ebeaaabb8f0bcbe5b9194658dc5daf1a3b2bcf829015f91d7ea9f,2020-12,West Yorkshire Police,West Yorkshire Police,-1.584403,53.789123,On or near AMBERLEY ROAD,E01011733,Leeds 081D,Local resolution
4b7b29a483c609f0c799301aa5c4e759dfdff9cdcd25e28a41150d48024c77cd,2020-12,West Yorkshire Police,West Yorkshire Police,-1.646177,53.720823,On or near PEARL STREET,E01011028,Kirklees 006B,Offender given a caution
f185f8ca6ea6c0a8c7c0aa1ec9acbd2c7df65186c0b64bef64e9314e2a0ab875,2020-12,West Yorkshire Police,West Yorkshire Police,-1.825076,53.686604,On or near WHITWELL AVENUE,E01010890,Calderdale 025B,Suspect charged
d60bdfc9a2bf1478f59eacc796ebcd53a644c5f99ef061d51f9f0304885a2505,2020-12,West Yorkshire Police,West Yorkshire Police,-1.859855,53.723429,On or near OLD MARKET,E01010994,Calderdale 008E,Suspect charged
a670f72da3849ced585deb920a32813cfa13ccbcf85f24bb4f43433d3361504f,2020-12,West Yorkshire Police,West Yorkshire Police,-1.781902,53.798947,On or near THORNTON ROAD,E01010812,Bradford 041B,Offender given a caution
4cf674988d7a49a5ab32e948484ced413cf0d1a41e1d15b6d6cf3810396728ff,2020-12,West Yorkshire Police,West Yorkshire Police,-1.503242,53.682413,On or near DRURY LANE,E01011920,Wakefield 019A,Suspect charged
86880487e2bfc9a5d02afbbad6ca8bc52218f09453d201ea5efa7e3d55e4e59e,2020-12,West Yorkshire Police,West Yorkshire Police,-1.767508,53.658895,On or near Petrol Station,E01011106,Kirklees 029C,Local resolution
88833f28ec5f466f640924cb185659e767ce6157f2d5da21e9b660dd278a022b,2020-12,West Yorkshire Police,West Yorkshire Police,-1.752235,53.794045,On or near MARKET STREET,E01033690,Bradford 039G,Suspect charged
2be62b1f39b2b49bf347c61b2ffa4b0d3de2676c25c022058ebb4b1483a341cb,2020-12,West Yorkshire Police,West Yorkshire Police,-1.901780,53.870478,On or near BROWN STREET,E01010700,Bradford 008A,Suspect charged
892e3e7600838f18c0e0da2ef1652f6e4872fe1cfdca3750deab58d0a17372e5,2020-12,West Yorkshire Police,West Yorkshire Police,-1.585549,53.820702,On or near ASH ROAD,E01032945,Leeds 044F,Offender given a caution
b13c3089c75bc5c71a8d57a6091d287506de302c936d9f31fb3b7f886c10b0d6,2020-12,West Yorkshire Police,West Yorkshire Police,-1.520758,53.815841,On or near BACK ALCESTER ROAD,E01011429,Leeds 048D,Local resolution
42de26e24465cd17d70bd45485b73ad8d53fadbe7be5d011d6d8e26dde8febec,2020-12,West Yorkshire Police,West Yorkshire Police,-1.426908,53.799134,On or near PARK APPROACH,E01011411,Leeds 073A,Suspect charged
42de26e24465cd17d70bd45485b73ad8d53fadbe7be5d011d6d8e26dde8febec,2020-12,West Yorkshire Police,West Yorkshire Police,-1.426908,53.799134,On or near PARK APPROACH,E01011411,Leeds 073A,Suspect charged
c1c35b193c60c521b47e25f3cf32415017ed0d85ef0865b44e9b613389bf3e57,2020-12,West Yorkshire Police,West Yorkshire Police,-1.929264,53.706071,On or near BEECHWOOD AVENUE,E01010959,Calderdale 020D,Suspect charged
db938ea35ab8016fe6746e6156681d1facc067d271efabba9decb7bfc50d19c8,2020-12,West Yorkshire Police,West Yorkshire Police,-1.544032,53.804086,On or near Park/Open Space,E01033010,Leeds 111B,Suspect charged
5913543991480ec8e7bf2c96c51249aa89a19fa120958764877d9cf07b60fcf7,2020-12,West Yorkshire Police,West Yorkshire Police,-1.544032,53.804086,On or near Park/Open Space,E01033010,Leeds 111B,Suspect charged
6b82ad34e131475944a0761d0afd950d64ed59c1dafbfb1158717154ee045a0d,2020-12,West Yorkshire Police,West Yorkshire Police,-1.929264,53.706071,On or near BEECHWOOD AVENUE,E01010959,Calderdale 020D,Suspect charged
4ef47752751813cf38974d180efdf37b9413deb2ff46088f3d6364199ae9b25e,2020-12,West Yorkshire Police,West Yorkshire Police,-1.910163,53.854882,On or near PERCY STREET,E01010713,Bradford 011B,Suspect charged
08bab1cf46c5182d30bf9d60cf2a4a7e648cdae9f62ab2d4e0f7b621012bc7f2,2020-12,West Yorkshire Police,West Yorkshire Police,-1.633430,53.714143,On or near MARKET SQUARE,E01011015,Kirklees 010A,Suspect charged
4b2426d1c29f0b7c65fcb6d8a7e867d46c0e3e31f95b096c9f0193d27542da51,2020-12,West Yorkshire Police,West Yorkshire Police,-1.779644,53.832945,On or near WELL CROFT,E01010788,Bradford 020D,Suspect charged
a76b67e04b65d0a9c9cb4b75c842e200cd5470de1c3a7be3ca4124652917f714,2020-12,West Yorkshire Police,West Yorkshire Police,-1.633430,53.714143,On or near MARKET SQUARE,E01011015,Kirklees 010A,Suspect charged
f993a9761004c87bc7ff4fa5997974b67a8b126ca7a58aa5acf3034d355cbf1d,2020-12,West Yorkshire Police,West Yorkshire Police,-1.358362,53.677473,On or near OXFORD STREET,E01011783,Wakefield 027E,Suspect charged
4310964749b357745a17fa92528106f3a933d41daeba364ed7b284a693c6d10c,2020-12,West Yorkshire Police,West Yorkshire Police,-1.391446,53.794690,On or near CYPRUS TERRACE,E01011399,Leeds 074B,Offender given a caution
ed84a3d77cde5c1681da1e72f28cb492c539655141a25d462ceace0260ace96c,2020-12,West Yorkshire Police,West Yorkshire Police,-1.608608,53.835322,On or near LATCHMERE DRIVE,E01011686,Leeds 033E,Suspect charged
05eb3e21c80b7878d6ae94acf8018118aed09fafaa0a8c71fad51377ce32efee,2020-12,West Yorkshire Police,West Yorkshire Police,-1.584107,53.689965,On or near BRIDLE PLACE,E01011824,Wakefield 021B,Local resolution
2d81f4cd2e6d7fb67830d21a4b595da2ab70170f5e714cd48d3017de14c86b28,2020-12,West Yorkshire Police,West Yorkshire Police,-1.553747,53.774345,On or near BACK MAUD AVENUE,E01011375,Leeds 086D,Suspect charged
07a62fc4966efc11a9242c2ce62d5436466c9471c79a734407141237966ffaf5,2020-12,West Yorkshire Police,West Yorkshire Police,-1.546808,53.774777,On or near ROWLAND PLACE,E01011312,Leeds 086A,Suspect charged
e05f2059956c1dd3c4af3b39d9810d387c78bd309e2537b5f53b85ed8ad5ee85,2020-12,West Yorkshire Police,West Yorkshire Police,-1.554558,53.775121,On or near BACK SEFTON TERRACE,E01011375,Leeds 086D,Suspect charged
179cc7f64bf529192b53d9f002edef945edd54b9a9ac65c972c74ef34f90841d,2020-12,West Yorkshire Police,West Yorkshire Police,-1.796707,53.845531,On or near NURSERY CLOSE,E01010570,Bradford 018A,Suspect charged
f5655bb9df8d1bd165d37a65b5cb563a4a4340e28a4afac9fece9a286563a282,2020-12,West Yorkshire Police,West Yorkshire Police,-1.480220,53.715095,On or near NOON CLOSE,E01011878,Wakefield 007C,Local resolution
00c3b1eefe231c2811bcd867938f642ce59426b2304fce03897f8b980f531aa4,2020-12,West Yorkshire Police,West Yorkshire Police,-1.338003,53.588450,On or near CAMP ROAD,E01011864,Wakefield 045A,Local resolution
01accc33ffe9fd73bc874b6ec03e9f05121516996608e649a421a7752c104ce0,2020-12,West Yorkshire Police,West Yorkshire Police,-1.664689,53.795954,On or near Supermarket,E01011612,Leeds 079E,Suspect charged
4a3072dce7372e695ea6551044d3cb386955341940a0ec04a214994f44138101,2020-12,West Yorkshire Police,West Yorkshire Police,-1.743331,53.713215,On or near Motorway Service Area,E01010879,Calderdale 015B,Suspect charged
f58fe2a05a48fffdc28dfda6d9b9cc1e03dfdd8cb399cb6ac3fc863c207cc169,2020-12,West Yorkshire Police,West Yorkshire Police,-1.907508,53.866141,On or near Shopping Area,E01010710,Bradford 008G,Suspect charged
f1ef68e09aff30aaa58dea3d1c2380c64eb302561504d76ddfe071a52c1a888e,2020-12,West Yorkshire Police,West Yorkshire Police,-1.635960,53.708937,On or near GREAT WOOD STREET,E01011018,Kirklees 013C,Suspect charged
e7d7a842d38ad7636c2e7e8ac94cab7712342479c60bed66c6862115142a6d6b,2020-12,West Yorkshire Police,West Yorkshire Police,,,No location,,,Suspect charged
e944332f050a9cfd19aadf0420b5cbcf935f11a856c25d0eca7357a7c8d51c62,2020-12,West Yorkshire Police,West Yorkshire Police,-1.803265,53.655597,On or near SUNNYSIDE,E01011238,Kirklees 034C,Suspect charged
f820fcd51601e4f7c5c71dd077bc37575b46c4d2709a4c0aebd478230da0ba0f,2020-12,West Yorkshire Police,West Yorkshire Police,-1.907429,53.874320,On or near ANNIE STREET,E01010702,Bradford 008C,Suspect charged
aba6123cc4e2ed9d458f5e0ae4dc3173b92a146cd0ef2a79a37b84dfbe81fcce,2020-12,West Yorkshire Police,West Yorkshire Police,-1.773631,53.809619,On or near SUNDERLAND ROAD,E01010676,Bradford 034A,Local resolution
38430626a3f90e3751689bed333c4a0d85d96b6dafce326165df8d4bb163a895,2020-12,West Yorkshire Police,West Yorkshire Police,-1.489766,53.691273,On or near TUKE GROVE,E01011884,Wakefield 017A,Suspect charged
fe149f56ea336e70b2b301fef68dfe35bb7b1ea48ebcd7317a9a904b25365b99,2020-12,West Yorkshire Police,West Yorkshire Police,-1.749812,53.670274,On or near GLEN FIELD AVENUE,E01011103,Kirklees 025B,Suspect charged
52e7d3b784b6167b6c1496306a9ecefcf99659eeb0e32298186c889507370601,2020-12,West Yorkshire Police,West Yorkshire Police,-1.589776,53.796889,On or near Supermarket,E01011292,Leeds 071B,Suspect charged
